14.55.25.132,13.41.107.98
69.31.6.113,65.23.6.117
124.58.9.108,127.51.112.163
15.59.6.106,12.206.134.102
64.30.9.195,71.233.137.32
61.130.6.147,61.130.134.247
64.33.27.150,71.221.96.110
16.134.236.115,16.121.42.79
70.33.28.183,66.193.20.183
61.60.29.156,61.35.226.125
13.60.236.138,14.203.18.134
10.134.236.169,11.248.43.39
201.235.7.195,201.151.7.76
62.35.236.152,63.222.21.101
205.56.5.104,205.55.5.154
201.33.9.197,201.34.139.21
129.239.236.200,129.136.50.250
204.55.29.130,204.56.237.146
205.64.235.142,205.127.235.1
127.238.7.196,124.73.120.3
127.239.26.115,124.72.153.140
63.62.25.200,62.192.155.247
206.58.25.132,206.39.224.20
205.235.6.137,205.243.6.135
128.130.8.126,128.128.143.129
206.134.237.113,206.248.19.180
65.238.7.118,70.78.135.113
67.34.26.182,69.63.238.182
65.61.29.101,70.205.20.108
122.238.26.149,123.104.110.138
208.131.26.198,216.1.101.62
123.31.25.185,122.225.109.199
10.131.7.188,11.254.248.189
14.58.235.140,13.38.235.226
203.237.25.139,203.245.18.148
12.33.5.161,15.62.133.90
129.60.6.148,129.44.6.146
205.134.28.123,205.134.155.135
13.238.7.180,14.22.120.202
203.32.28.122,203.35.109.133
120.62.26.151,120.56.102.151
65.31.235.161,70.233.212.218
129.134.26.170,129.249.158.217
122.134.8.130,123.6.142.141
127.134.26.143,124.6.158.224
16.63.28.192,16.206.147.98
62.238.6.119,63.14.134.112
207.55.7.141,207.56.248.146
63.59.28.143,62.197.29.31
125.132.27.144,126.4.28.104
61.56.6.105,61.36.6.107
125.63.6.105,126.215.6.84
204.236.26.106,204.147.102.101
13.235.28.151,14.17.27.119
209.130.29.140,217.128.28.226
124.34.6.148,127.33.134.148
68.131.27.124,64.128.151.125
70.31.26.166,66.231.110.174
125.34.8.177,126.194.141.50
128.239.27.165,128.209.104.83
120.63.29.200,120.57.109.218
128.133.6.170,128.133.121.86
201.63.7.113,201.56.248.116
123.238.8.193,122.47.115.115
201.35.9.163,201.32.141.215
204.64.237.166,204.124.242.81
203.32.27.193,203.35.107.237
206.130.25.105,206.255.147.167
209.55.9.198,217.38.141.126
61.56.235.111,61.36.215.111
12.34.28.157,15.60.149.29
64.35.27.189,71.223.111.195
205.60.6.129,205.51.121.123
69.58.8.175,65.36.137.32
11.239.25.144,10.72.230.107
209.32.8.195,217.60.11.103
11.61.6.120,10.205.6.120
206.34.236.188,206.61.52.188
201.61.7.183,201.58.135.79
206.61.5.130,206.34.132.249
10.235.25.132,11.179.28.141
208.131.28.143,216.1.99.111
11.63.5.111,10.206.250.111
120.236.9.117,120.179.246.117
125.60.8.136,126.212.112.228
121.33.235.158,121.33.240.254
205.239.27.109,205.247.16.92
203.236.9.185,203.244.242.199
13.63.237.190,14.201.236.193
10.239.27.101,11.183.19.91
63.134.25.161,62.6.109.218
205.55.26.148,205.57.29.13
208.55.235.146,216.201.212.142
15.58.29.173,12.207.107.163
60.63.235.105,60.216.55.170
200.35.8.135,200.194.140.231
128.59.237.160,128.45.203.35
16.33.236.122,16.222.43.185
14.60.9.103,13.35.242.103
63.239.7.198,62.86.135.161
62.238.26.116,63.14.150.117
70.30.9.102,66.230.246.94
65.30.7.140,70.232.7.99
15.56.28.200,12.204.107.101
209.30.235.145,217.17.23.114
60.64.237.141,60.191.235.108
125.32.26.129,126.192.233.10
203.57.5.149,203.50.132.141
204.59.6.134,204.48.134.129
70.238.28.177,66.40.157.77
207.133.6.171,207.250.249.84
207.235.28.125,207.145.29.189
203.235.25.159,203.243.106.96
60.63.7.195,60.216.135.108
15.31.29.185,12.230.237.59
70.239.8.103,66.41.15.152
129.31.27.151,129.24.155.112
207.59.235.140,207.50.51.19
17.58.8.124,17.63.119.130
12.35.237.161,15.61.210.170
124.134.8.181,127.134.119.53
126.34.29.137,125.194.18.155
202.61.29.100,202.58.156.154
200.57.5.150,200.221.5.142
61.131.7.158,61.131.7.30
123.56.8.196,122.204.142.178
60.133.236.109,60.122.19.173
129.238.9.185,129.137.243.197
13.62.28.165,14.200.106.212
122.60.236.100,123.220.52.109
12.237.5.137,15.245.4.103
203.237.235.127,203.245.208.191
123.132.237.137,122.123.13.134
70.59.237.144,66.218.53.140
128.131.5.184,128.129.4.68
204.238.26.128,204.144.110.132
62.60.6.127,63.204.121.128
63.235.29.115,62.82.227.76
10.35.236.131,11.34.12.143
17.238.26.105,17.209.30.85
120.31.27.177,120.16.231.179
68.239.26.136,64.207.102.247
12.30.8.177,15.30.119.79
68.30.237.152,64.22.212.6
124.59.29.158,127.50.156.129
129.239.27.135,129.136.224.248
202.63.9.112,202.57.8.140
16.132.6.122,16.123.134.122
63.236.9.137,62.84.112.134
12.238.27.152,15.246.107.230
15.60.8.173,12.203.14.220
60.239.6.125,60.22.249.131
124.130.5.126,127.131.4.129
203.58.25.121,203.48.25.121
69.131.9.134,65.253.13.254
13.239.8.101,14.23.119.156
201.61.236.124,201.58.18.124
205.62.235.111,205.49.236.80
204.238.236.120,204.144.205.132
14.239.6.200,13.200.249.55
15.58.5.101,12.207.122.99
61.236.26.188,61.236.106.194
10.57.8.198,11.54.247.41
60.133.5.136,60.122.251.106
201.238.7.145,201.144.120.111
205.134.237.173,205.134.44.221
127.31.27.132,124.225.28.243
10.33.27.176,11.33.111.178
201.58.26.131,201.60.230.147
205.131.25.170,205.129.98.217
206.57.236.134,206.37.245.113
209.239.29.114,217.241.27.74
129.236.7.194,129.139.135.70
15.132.26.101,12.4.149.170
64.239.25.115,71.79.20.112
13.32.9.144,14.223.240.9
121.35.235.183,121.35.211.200
61.132.27.198,61.132.151.102
126.134.9.117,125.7.240.74
13.237.236.146,14.21.243.18
67.64.9.100,69.64.117.84
127.61.5.160,124.202.133.43
62.58.5.103,63.201.251.88
62.61.237.172,63.205.235.173
67.33.8.129,69.61.117.3
207.64.25.144,207.67.22.149
16.238.27.160,16.17.104.160
11.62.28.181,10.207.236.181
12.132.9.174,15.132.116.81
202.64.8.131,202.64.143.8
201.64.9.180,201.124.240.203
204.238.29.111,204.144.107.96
204.55.25.196,204.56.232.250
120.58.25.159,120.60.235.255
202.235.6.167,202.181.121.39
70.58.6.156,66.219.134.131
124.34.7.165,127.33.135.171
68.57.8.121,64.46.140.68
203.30.8.131,203.25.143.108
60.60.5.182,60.219.5.177
209.58.7.181,217.47.248.179
129.59.27.114,129.42.239.137
204.35.8.124,204.33.118.66
203.63.27.104,203.54.148.86
122.131.5.109,123.1.123.99
122.55.28.134,123.215.28.134
205.59.27.101,205.52.239.91
206.56.28.176,206.36.154.178
206.56.9.176,206.36.138.73
17.235.6.114,17.213.121.138
128.63.236.119,128.40.51.176
206.30.6.194,206.16.121.73
11.131.26.103,10.0.225.159
209.56.236.109,217.44.212.109
203.59.26.117,203.49.98.117
17.56.28.150,17.60.19.110
66.238.5.151,68.104.122.119
12.59.5.151,15.40.132.16
121.34.8.130,121.34.142.142
63.61.28.149,62.194.156.237
204.58.27.159,204.49.152.128
69.134.7.172,65.249.248.82
125.62.237.194,126.214.18.122
13.55.6.129,14.199.6.237
207.132.26.149,207.251.158.141
202.58.27.161,202.60.152.87
206.130.7.104,206.255.135.91
124.56.237.104,127.48.12.87
123.134.5.174,122.120.5.46
126.30.25.196,125.231.108.36
65.237.6.144,70.77.121.13
13.130.5.186,14.125.122.186
69.133.237.187,65.250.42.71
63.60.8.166,62.195.117.46
13.35.235.101,14.220.15.90
121.236.5.174,121.212.5.209
208.131.9.114,216.1.117.118
17.130.25.168,17.131.159.84
69.134.237.190,65.249.12.65
13.57.29.183,14.205.109.176
60.238.6.111,60.23.121.160
208.59.237.121,216.196.19.133
68.60.9.170,64.43.11.85
69.130.5.165,65.252.132.84
205.237.237.104,205.245.211.165
122.55.25.139,123.215.24.155
207.59.28.109,207.50.154.93
126.236.5.160,125.115.122.42
10.63.28.180,11.48.236.203
204.64.5.189,204.124.123.194
129.130.237.146,129.254.43.246
201.56.29.166,201.63.227.214
63.64.25.161,62.131.110.221
123.35.8.113,122.221.8.119
15.236.8.103,12.115.241.159
205.30.237.102,205.31.210.97
205.30.6.150,205.31.121.105
200.134.26.197,200.121.158.211
124.239.8.134,127.200.140.158
122.60.5.134,123.220.133.150
14.133.6.152,13.133.6.153
125.237.9.123,126.74.136.135
120.131.28.140,120.254.234.236
64.56.6.194,71.207.249.118
205.61.9.124,205.50.243.125
70.33.27.197,66.193.16.139
10.61.29.126,11.50.156.65
126.237.235.185,125.114.15.69
62.238.236.181,63.14.51.53
207.55.9.126,207.56.241.129
120.63.28.197,120.57.108.157
126.62.28.113,125.217.101.178
61.62.25.175,61.32.149.95
209.35.25.187,217.62.230.59
10.238.6.167,11.182.121.95
128.238.8.180,128.208.142.180
11.58.235.135,10.201.52.96
123.55.29.116,122.199.100.180
207.132.235.180,207.251.48.179
128.235.8.174,128.212.240.209
129.134.7.112,129.249.135.76
15.63.8.169,12.200.139.87
70.60.7.120,66.220.248.70
123.35.28.106,122.221.29.149
209.134.28.177,217.134.155.78
13.58.9.116,14.206.136.178
205.62.29.188,205.49.27.67
124.32.237.145,127.35.12.140
204.133.29.109,204.250.229.172
70.59.26.176,66.218.153.53
120.34.28.162,120.34.154.174
10.35.5.167,11.34.132.175
16.237.27.180,16.18.155.205
68.64.28.107,64.67.107.171
12.59.25.141,15.40.148.236
61.59.25.183,61.38.158.79
129.134.28.167,129.249.155.95
208.235.25.106,216.83.27.86
205.58.25.116,205.53.104.117
122.56.5.186,123.216.122.186
69.31.235.168,65.23.235.212
201.62.6.124,201.57.6.125
123.33.237.165,122.222.20.43
69.30.235.195,65.22.11.151
11.134.26.135,10.7.230.135
123.31.237.134,122.225.237.22
124.236.28.194,127.203.235.110
68.35.26.172,64.62.238.220
201.238.236.179,201.144.242.203
70.57.235.111,66.217.208.175
204.32.235.187,204.35.240.187
69.35.7.135,65.60.135.255
14.34.237.176,13.60.12.179
127.238.26.150,124.73.110.150
206.55.237.108,206.41.211.162
67.130.26.137,69.129.157.24
124.238.26.155,127.201.22.152
127.239.7.178,124.72.135.206
62.63.25.118,63.207.108.182
129.238.237.114,129.137.50.178
62.63.29.151,63.207.107.247
202.63.8.193,202.57.9.82
63.134.5.153,62.6.122.251
201.57.236.110,201.62.51.158
70.32.6.189,66.192.134.188
15.56.26.137,12.204.110.251
208.236.236.155,216.84.203.24
65.32.6.128,70.223.121.14
126.238.27.104,125.113.24.155
206.133.235.153,206.250.48.6
208.134.236.200,216.7.211.86
63.239.8.154,62.86.140.230
126.62.237.194,125.217.234.142
69.34.9.181,65.61.117.180
128.62.5.116,128.41.4.141
65.62.235.109,70.206.52.99
65.237.29.137,70.77.101.250
209.30.236.105,217.17.18.102
67.235.235.165,69.214.44.165
200.237.235.197,200.42.20.93
64.35.6.187,71.223.121.59
200.32.7.136,200.192.135.137
67.62.237.124,69.32.234.66
209.60.26.145,217.43.29.110
61.130.28.121,61.130.155.186
125.235.8.120,126.78.136.122
64.133.28.146,71.5.20.237
62.62.236.103,63.206.211.160
60.55.8.182,60.215.10.206
10.33.5.176,11.33.123.200
129.239.237.141,129.136.51.157
15.134.25.180,12.7.30.180
126.237.29.112,125.114.157.78
68.57.25.190,64.46.145.62
208.236.28.107,216.84.26.87
64.236.235.196,71.76.43.212
65.33.7.193,70.222.248.230
61.134.235.103,61.134.212.159
126.55.8.140,125.215.114.131
65.238.8.187,70.78.142.187
203.56.27.137,203.51.152.21
60.58.28.137,60.220.107.103
128.236.9.110,128.211.142.110
203.59.27.144,203.49.99.15
123.57.27.118,122.205.104.78
208.235.5.115,216.83.5.180
68.59.7.167,64.45.120.32
16.238.8.143,16.17.115.0
11.131.236.186,10.0.19.58
60.235.8.118,60.16.143.137
13.132.28.110,14.123.107.158
68.33.235.132,64.61.235.226
202.133.27.198,202.250.147.241
65.132.29.173,70.4.155.162
127.58.25.151,124.204.104.15
11.62.235.151,10.207.19.104
126.132.236.123,125.4.211.135
14.133.26.121,13.133.18.69
14.238.236.161,13.201.52.210
202.132.27.186,202.251.103.69
122.59.26.119,123.219.21.183
17.64.7.100,17.64.120.146
13.130.8.107,14.125.118.104
63.55.27.160,62.200.227.161
124.57.25.198,127.49.29.225
128.61.7.148,128.42.135.114
123.134.27.173,122.120.20.162
127.59.7.105,124.205.7.168
61.133.7.193,61.133.7.61
63.238.6.161,62.87.249.37
68.56.25.121,64.47.234.122
125.130.27.120,126.1.31.187
209.62.236.160,217.41.42.169
61.56.8.131,61.36.11.0
68.64.26.103,64.67.109.144
121.134.25.124,121.135.148.189
65.30.5.138,70.232.5.249
16.35.6.118,16.220.249.182
207.63.5.192,207.54.250.82
206.60.237.156,206.35.50.124
14.236.29.197,13.203.107.219
60.237.9.135,60.21.119.23
16.30.26.153,16.225.153.103
205.57.28.190,205.54.146.190
127.60.27.163,124.203.231.47
10.34.235.155,11.35.23.132
122.239.28.177,123.105.108.176
122.61.27.152,123.221.111.121
208.64.5.197,216.191.132.162
204.134.28.158,204.248.155.126
204.59.237.179,204.48.10.176
67.238.5.177,69.208.133.53
15.132.27.133,12.4.148.156
122.33.5.136,123.193.4.137
125.57.9.105,126.210.138.149
202.59.236.121,202.61.237.187
12.35.9.145,15.61.117.246
67.63.9.183,69.33.112.48
17.59.25.135,17.62.224.255
129.134.6.170,129.249.134.165
126.134.5.143,125.7.250.240
69.57.8.162,65.38.137.45
207.30.27.164,207.30.228.219
203.235.8.155,203.243.117.100
12.237.7.183,15.245.7.207
209.31.25.181,217.16.239.74
17.59.29.163,17.62.228.44
68.132.7.159,64.132.135.0
128.55.25.154,128.39.110.153
68.63.8.104,64.41.14.102
203.238.26.176,203.247.21.78
209.130.9.172,217.128.14.162
60.63.6.183,60.216.134.183
67.58.8.188,69.36.116.188
201.130.25.126,201.255.146.129
63.35.7.142,62.221.120.113
203.59.28.105,203.49.101.167
127.62.27.108,124.200.31.99
126.61.28.179,125.218.146.207
61.63.5.141,61.33.123.99
120.58.7.191,120.60.248.191
202.31.8.113,202.30.137.182
205.33.7.132,205.33.7.156
209.31.26.122,217.16.237.186
128.62.26.198,128.41.21.73
126.134.237.159,125.7.18.224
15.58.9.173,12.207.118.162
207.130.27.187,207.254.108.59
121.30.5.129,121.24.132.7
124.134.29.155,127.134.108.231
69.238.5.134,65.145.122.238
205.133.29.195,205.133.20.39
126.59.28.106,125.223.98.89
64.59.5.178,71.204.133.53
65.58.28.198,70.203.147.118
128.57.26.195,128.46.146.152
66.32.5.142,68.192.250.1
70.31.29.110,66.231.107.161
70.32.25.110,66.192.149.94
208.56.5.171,216.199.122.164
206.61.8.155,206.34.138.135
70.131.26.114,66.127.109.177
17.56.29.139,17.60.18.103
121.239.27.141,121.214.228.237
12.237.9.126,15.245.10.126
127.34.237.126,124.220.211.190
10.238.236.190,11.182.242.190
68.31.25.135,64.23.28.127
14.236.5.170,13.203.122.90
10.35.237.189,11.34.13.195
122.237.7.145,123.106.248.118
127.63.9.188,124.201.116.67
200.238.29.158,200.41.237.97
122.236.235.163,123.107.20.91
67.35.237.147,69.62.52.244
16.64.29.109,16.188.98.173
65.33.237.153,70.222.42.152
64.31.7.100,71.232.135.146
120.134.25.137,120.249.147.6
16.239.28.118,16.16.234.78
68.239.236.184,64.207.242.185
69.64.5.154,65.124.132.101
126.130.27.134,125.1.107.102
62.63.237.183,63.207.234.200
124.56.235.152,127.48.11.5
64.35.26.152,71.223.110.155
203.30.29.118,203.25.147.177
61.32.235.119,61.60.23.72
123.57.9.130,122.205.118.25
60.239.7.102,60.22.248.110
68.55.28.134,64.38.236.134
123.130.25.171,122.127.16.219
128.235.236.192,128.212.50.253
128.131.28.169,128.129.19.39
68.59.25.108,64.45.107.173
200.130.25.190,200.125.157.65
17.59.8.175,17.62.241.47
16.130.5.162,16.124.133.81
208.34.237.182,216.222.205.206
66.238.27.157,68.104.107.3
17.62.9.121,17.57.246.132
17.57.237.189,17.61.203.67
127.239.5.112,124.72.132.74
17.35.7.187,17.32.135.56
15.63.28.177,12.200.146.207
126.58.235.160,125.222.55.172
62.134.28.172,63.121.100.162
11.31.25.192,10.238.145.0
121.34.25.167,121.34.146.88
63.33.25.159,62.222.151.255
209.34.236.180,217.63.211.77
126.56.28.122,125.220.236.122
67.237.26.106,69.210.234.101
68.63.236.129,64.41.203.13
64.31.235.131,71.232.16.119
202.56.25.169,202.63.235.86
203.34.8.151,203.33.242.151
67.32.29.156,69.60.29.130
60.60.8.191,60.219.15.64
203.30.237.102,203.25.45.166
126.134.235.135,125.7.23.247
15.59.235.197,12.206.40.140
65.60.27.154,70.204.107.134
14.134.7.182,13.134.135.54
68.60.29.158,64.43.29.30
200.134.235.197,200.121.52.114
125.56.26.110,126.211.105.158
129.236.26.147,129.139.158.139
15.235.27.146,12.118.235.245
120.61.28.165,120.58.234.165
123.58.5.184,122.207.122.70
209.61.5.124,217.42.132.66
203.63.26.128,203.54.149.9
64.238.7.138,71.78.135.250
128.30.7.145,128.23.120.20
120.58.28.181,120.60.236.179
70.134.237.105,66.120.42.170
64.33.235.183,71.221.235.48
128.56.26.129,128.47.157.106
204.59.28.124,204.48.146.67
66.33.237.166,68.193.213.86
65.235.236.122,70.72.50.69
123.60.8.179,122.203.11.79
61.132.6.120,61.132.134.69
11.236.29.144,10.75.148.20
204.62.5.149,204.55.133.115
124.237.9.191,127.202.246.64
208.132.29.117,216.4.28.74
64.35.7.150,71.223.120.22
16.30.25.198,16.225.154.214
64.33.6.117,71.221.121.180
206.134.28.105,206.248.226.107
203.56.8.100,203.51.138.82
128.60.27.199,128.43.159.168
202.131.236.193,202.252.10.219
15.134.237.148,12.7.242.141
121.62.27.171,121.63.103.84
121.235.28.181,121.209.107.52
12.62.236.199,15.46.45.88
120.133.28.119,120.250.154.72
127.30.5.102,124.224.250.86
67.61.6.164,69.34.249.85
126.31.25.194,125.230.147.110
202.132.6.106,202.251.121.150
16.62.235.193,16.207.240.189
17.32.6.135,17.35.249.16
207.30.25.145,207.30.230.139
120.34.25.141,120.34.159.147
202.61.7.150,202.58.135.113
66.58.5.168,68.223.5.84
125.235.5.140,126.78.132.109
208.239.6.123,216.87.6.68
207.237.6.171,207.149.121.91
209.58.237.136,217.47.19.21
16.31.236.126,16.224.12.126
10.31.237.121,11.30.10.71
208.237.237.134,216.85.204.126
13.237.7.182,14.21.120.73
16.134.8.139,16.121.141.123
12.35.7.194,15.61.120.234
126.64.28.191,125.128.157.64
123.235.236.158,122.43.234.254
10.132.237.128,11.251.204.7
69.55.27.142,65.41.19.1
121.32.236.126,121.32.11.190
124.132.5.176,127.132.251.74
65.61.8.148,70.205.14.140
121.58.9.187,121.59.118.199
125.236.27.116,126.75.27.74
66.63.236.133,68.216.19.5
126.239.27.171,125.112.156.212
206.55.28.118,206.41.18.73
123.58.237.168,122.207.236.165
68.235.9.176,64.203.15.204
123.134.8.144,122.120.11.114
65.64.235.135,70.128.51.144
129.130.5.182,129.254.250.78
13.133.28.105,14.122.228.103
60.239.29.114,60.22.236.137
126.63.7.107,125.216.135.164
120.131.5.157,120.254.251.28
122.58.237.196,123.218.52.77
123.236.236.176,122.44.42.207
10.239.7.199,11.183.7.183
127.60.236.129,124.203.44.143
128.33.26.165,128.61.30.171
128.32.6.175,128.60.134.175
67.236.28.167,69.211.101.87
63.236.8.199,62.84.113.87
205.59.6.149,205.52.249.11
128.33.6.133,128.61.6.133
129.32.236.142,129.60.52.241
14.31.29.120,13.17.107.122
62.30.237.157,63.225.12.252
14.239.9.108,13.200.247.162
60.238.27.129,60.23.104.136
69.58.7.166,65.36.135.174
14.55.235.192,13.41.207.127
69.64.25.183,65.124.156.79
129.131.26.164,129.255.97.93
129.64.8.192,129.67.241.121
65.34.5.140,70.220.122.18
61.58.29.137,61.39.100.132
122.55.9.147,123.215.15.240
68.56.9.106,64.47.240.86
125.57.28.109,126.210.148.93
60.132.27.181,60.123.232.181
127.34.9.144,124.220.9.239
68.33.29.190,64.61.98.62
11.56.5.146,10.203.133.113
66.58.237.120,68.223.242.68
122.30.235.105,123.225.52.155
61.59.8.165,61.38.138.162
17.239.236.146,17.208.52.245
16.130.28.120,16.124.147.134
65.31.9.102,70.233.113.166
62.238.9.111,63.14.140.111
11.32.6.120,10.220.249.187
12.32.9.140,15.63.116.19
121.35.26.115,121.35.25.180
129.64.5.187,129.67.250.199
11.34.5.106,10.222.4.102
70.32.28.147,66.192.146.243
70.58.7.128,66.219.135.152
11.32.7.160,10.220.248.40
60.31.235.154,60.232.16.230
11.236.7.105,10.75.135.103
64.57.29.165,71.206.235.43
120.32.25.131,120.32.147.248
63.134.29.119,62.6.107.119
206.235.6.189,206.139.6.195
14.130.9.138,13.129.15.138
64.62.8.161,71.200.136.164
61.235.6.156,61.233.6.131
11.33.27.179,10.221.19.179
10.60.25.104,11.51.224.86
62.130.7.137,63.126.135.133
60.56.6.106,60.223.6.101
207.58.27.137,207.51.232.248
126.239.28.155,125.112.155.7
17.134.7.144,17.134.7.244
128.57.237.141,128.46.13.227
64.235.7.165,71.73.120.34
12.57.237.184,15.42.51.56
129.237.28.181,129.138.146.205
66.56.25.165,68.220.148.42
202.134.9.106,202.248.246.89
128.64.8.176,128.64.119.74
207.59.25.161,207.50.156.208
67.60.25.114,69.35.239.178
127.131.6.133,124.1.6.228
123.60.235.110,122.203.203.81
17.132.236.130,17.132.245.125
68.130.235.152,64.129.200.122
14.61.237.134,13.34.11.97
206.131.28.143,206.254.157.112
15.132.29.143,12.4.146.224
121.58.27.199,121.59.96.183
120.131.6.152,120.254.249.123
13.64.237.184,14.131.51.69
10.35.29.175,11.34.157.47
14.55.236.187,13.41.202.184
205.62.25.195,205.49.28.75
123.238.236.109,122.47.236.98
122.56.25.164,123.216.103.84
128.235.7.192,128.212.248.135
125.59.7.149,126.209.120.149
207.35.236.153,207.34.50.249
209.63.25.193,217.40.224.88
200.34.8.152,200.195.245.123
15.239.8.140,12.112.141.2
124.30.8.134,127.16.15.105
205.239.6.100,205.247.6.82
124.30.26.187,127.16.29.56
127.239.9.189,124.72.137.195
125.33.9.189,126.193.117.60
200.236.236.137,200.43.43.9
205.59.235.163,205.52.51.88
204.237.6.188,204.146.134.195
11.235.237.172,10.79.204.83
65.60.236.111,70.204.202.80
120.63.237.172,120.57.236.172
15.57.236.164,12.205.244.211
123.59.5.122,122.206.132.122
70.235.5.141,66.47.5.130
68.237.6.128,64.205.121.122
64.61.9.165,71.202.241.36
68.34.8.170,64.63.117.38
13.236.235.194,14.20.212.237
13.133.9.110,14.122.240.161
70.56.27.148,66.216.148.149
64.62.9.149,71.200.137.21
129.133.236.123,129.250.20.68
14.31.25.113,13.17.108.112
201.236.27.168,201.147.231.164
126.236.6.169,125.115.121.87
10.130.236.135,11.255.234.152
122.239.8.173,123.105.115.82
10.58.7.148,11.52.248.11
124.58.236.127,127.51.244.127
70.134.235.130,66.120.47.117
65.130.9.152,70.2.116.27
200.32.29.103,200.192.149.175
17.31.28.170,17.25.19.37
15.34.8.121,12.223.142.68
17.58.26.160,17.63.101.39
12.59.8.199,15.40.138.151
64.58.25.131,71.205.148.148
202.35.25.163,202.34.154.32
11.59.6.108,10.200.134.98
64.132.8.134,71.4.139.17
69.235.7.101,65.149.120.109
200.60.8.119,200.219.138.112
204.30.8.197,204.24.244.235
128.32.27.146,128.60.148.246
13.238.26.151,14.22.98.239
14.56.237.151,13.36.45.15
206.61.237.174,206.34.51.174
63.55.8.105,62.200.244.87
120.130.6.194,120.255.121.42
120.133.9.199,120.250.138.224
67.131.235.154,69.128.55.6
126.35.5.150,125.195.4.246
15.30.9.170,12.231.244.41
127.236.25.104,124.75.230.155
129.133.8.162,129.250.247.34
12.62.26.180,15.46.149.75
201.32.28.192,201.35.228.174
202.56.28.121,202.63.237.187
122.134.7.168,123.6.135.36
125.58.29.115,126.208.236.140
203.64.28.124,203.64.18.66
65.33.9.112,70.222.241.143
12.131.28.123,15.130.226.120
14.60.235.110,13.35.15.110
15.134.5.160,12.7.4.45
125.55.27.152,126.217.103.249
62.57.7.147,63.202.135.140
69.34.236.169,65.61.242.219
63.132.27.197,62.4.155.109
124.57.237.127,127.49.211.64
121.34.5.165,121.34.132.92
128.59.8.154,128.45.119.101
13.55.27.192,14.199.23.238
12.55.9.180,15.38.141.75
129.236.28.148,129.139.154.148
13.62.236.146,14.200.205.109
67.60.29.117,69.35.235.138
14.33.8.137,13.62.139.106
120.64.28.117,120.67.149.178
14.33.26.163,13.62.154.160
60.59.9.111,60.221.12.95
122.237.28.176,123.106.226.207
207.64.237.188,207.67.210.66
63.56.8.161,62.199.115.38
15.237.236.112,12.114.10.116
121.55.235.196,121.55.212.20
11.133.26.142,10.5.30.254
208.35.28.167,216.223.20.216
13.34.29.170,14.221.21.42
69.237.237.126,65.146.53.65
122.64.235.151,123.188.44.111
207.62.9.157,207.55.12.253
203.238.28.162,203.247.19.45
63.60.29.182,62.195.106.177
200.31.7.187,200.225.120.196
13.35.6.153,14.220.134.249
12.134.7.163,15.134.248.208
64.130.25.169,71.3.30.217
208.32.27.196,216.220.147.21
12.132.28.139,15.132.107.116
16.61.7.114,16.205.120.182
200.57.28.198,200.221.28.153
61.64.5.165,61.67.133.220
69.64.27.133,65.124.159.149
63.33.237.187,62.222.45.68
63.60.25.107,62.195.110.87
16.64.9.189,16.188.117.67
14.56.27.117,13.36.156.178
67.235.6.107,69.214.249.151
203.134.7.191,203.135.248.192
61.64.9.147,61.67.142.239
126.236.237.156,125.115.235.98
67.57.29.159,69.38.236.96
60.134.7.150,60.120.7.150
201.33.7.108,201.34.135.163
65.62.236.122,70.206.51.186
124.61.236.150,127.53.242.150
209.133.237.187,217.133.210.59
64.237.9.113,71.77.11.78
63.34.28.171,62.220.101.43
64.64.25.113,71.191.229.79
12.55.237.171,15.38.43.40
13.58.29.127,14.206.147.191
60.134.27.191,60.120.23.192
68.64.236.200,64.67.237.53
201.133.29.183,201.250.235.176
201.63.29.110,201.56.227.174
60.35.25.125,60.195.100.131
122.61.7.100,123.221.120.98
201.33.6.185,201.34.134.185
62.58.25.110,63.201.237.81
127.238.235.134,124.73.211.230
202.134.29.152,202.248.226.153
15.55.5.158,12.198.133.158
66.30.28.163,68.233.157.32
206.59.29.177,206.38.157.201
12.61.26.119,15.45.110.112
120.58.27.148,120.60.232.13
127.131.235.129,124.1.215.252
62.236.8.154,63.12.136.153
205.61.26.191,205.50.230.191
123.34.7.178,122.220.7.182
208.35.237.198,216.223.242.70
122.62.28.106,123.222.101.154
203.238.236.186,203.247.244.198
69.239.8.156,65.144.139.29
201.63.8.166,201.56.245.41
68.30.26.114,64.22.18.74
129.35.8.190,129.63.11.62
208.30.5.100,216.230.250.100
202.32.5.177,202.32.4.52
10.31.9.145,11.30.246.143
209.34.8.117,217.63.116.114
201.55.9.110,201.55.118.161
12.55.29.119,15.38.155.143
14.35.29.138,13.61.107.21
127.235.235.190,124.78.8.65
17.131.27.130,17.130.159.121
203.132.25.192,203.132.238.73
14.237.29.164,13.202.148.173
70.64.236.132,66.128.11.5
66.132.236.169,68.4.204.170
202.31.26.177,202.30.153.55
204.33.26.142,204.34.149.30
68.61.28.197,64.42.226.253
127.62.26.167,124.200.30.223
13.64.26.121,14.131.157.134
200.32.236.100,200.192.13.148
14.239.27.116,13.200.228.181
68.55.25.105,64.38.232.85
128.132.5.118,128.132.123.78
66.237.9.178,68.106.137.206
120.134.6.194,120.249.134.185
66.32.27.117,68.192.231.75
125.62.7.194,126.214.135.6
62.55.27.199,63.198.228.159
16.55.29.122,16.199.100.70
64.30.27.191,71.233.151.63
16.32.237.159,16.223.236.224
121.31.5.198,121.25.123.41
68.239.237.167,64.207.243.160
208.238.6.169,216.86.134.218
62.239.237.141,63.15.237.140
69.132.9.184,65.251.143.185
